temperature,rainfall,humidity
76.42,86.64,57.96
49.83,43.03,45.86
57.29,23.97,87.35
48.74,59.13,35.11
46.45,60.15,79.07
38.8,78.99,62.71
42.86,58.53,38.97
72.8,92.83,35.31
63.67,64.3,96.47
63.15,73.26,32.9
57.92,24.79,43.35
57.37,94.86,74.53
35.37,81.43,89.65
65.0,84.93,74.1
34.16,46.39,49.64
61.87,81.25,56.25
80.73,20.37,89.2
72.54,83.44,73.09
88.04,78.85,67.13
58.0,75.37,50.31
82.92,88.82,50.82
59.75,83.9,46.53
28.08,70.15,62.69
40.09,89.17,57.57
85.85,67.92,63.46
63.35,91.21,45.52
43.97,42.54,76.67
33.15,82.63,89.6
40.94,70.19,44.25
72.2,89.36,54.78
56.19,33.74,91.61
69.1,43.03,55.87
89.34,67.42,31.9
67.01,85.94,35.96
79.27,46.64,31.67
63.82,88.26,51.04
80.75,86.87,53.86
64.33,80.39,95.6
32.11,34.37,67.63
85.34,88.54,97.12
71.48,83.57,79.56
65.08,88.1,62.33
67.89,86.24,45.77
60.6,89.41,70.72
35.99,65.63,90.18
36.61,24.58,43.62
58.01,63.92,64.28
49.88,44.17,55.95
62.43,21.92,63.99
26.92,55.09,74.91
66.85,59.85,55.26
87.89,94.21,52.45
40.45,39.48,56.2
41.48,47.52,55.93
81.6,66.33,33.4
81.85,67.98,30.0
55.33,92.83,62.27
74.91,46.4,35.1
41.04,25.57,94.69
69.37,48.45,76.35
73.99,93.84,72.97
38.9,31.81,49.77
48.92,56.49,86.24
36.99,68.52,74.59
78.92,81.89,97.77
33.32,61.87,97.67
81.45,41.09,36.28
64.78,69.59,43.79
70.59,79.3,87.5
73.75,43.25,56.53
90.2,31.86,83.38
56.65,22.43,40.17
77.9,39.18,75.51
34.84,44.05,35.69
72.18,36.35,34.47
26.41,67.01,97.91
35.35,69.6,48.33
39.81,95.77,79.29
70.53,90.37,91.71
26.32,93.18,66.44
87.72,25.24,42.01
57.47,33.61,85.82
61.8,85.62,90.3
70.85,38.56,94.69
70.75,72.4,60.61
67.71,32.28,45.88
55.82,39.54,76.67
87.49,37.25,89.43
58.91,84.64,71.63
51.2,75.5,44.64
83.3,24.65,83.45
25.08,26.68,55.71
81.25,63.63,35.28
61.89,60.15,90.54
27.16,62.66,28.71
60.69,74.49,44.48
86.0,36.11,52.0
37.54,79.23,83.8
60.74,57.29,71.84
44.97,85.23,88.93
67.14,33.29,85.43
90.39,84.17,90.28
33.29,88.76,73.03
58.27,20.17,85.68
61.46,76.6,84.8
38.26,26.81,52.32
56.61,35.39,47.47
67.88,69.6,96.37
30.84,92.79,39.23
47.77,23.42,90.36
45.99,35.08,59.41
55.33,91.62,83.06
69.13,78.19,87.61
63.6,56.84,76.72
58.86,82.53,90.61
45.73,67.56,68.27
65.66,56.62,46.94
38.54,38.52,56.79
40.0,61.19,97.31
54.72,80.67,37.11
75.1,77.34,40.47
80.52,33.95,60.64
68.52,38.97,87.54
78.38,78.58,32.57
33.62,27.31,88.72
37.07,43.63,60.92
42.76,87.51,66.95
37.37,26.26,53.57
72.42,90.64,76.35
80.23,31.18,82.4
54.67,47.98,82.87
38.01,82.67,28.53
38.08,41.02,55.16
67.5,20.28,45.23
37.02,64.43,90.61
41.48,67.18,30.22
63.71,36.97,37.08
73.21,89.39,61.54
77.67,50.26,64.69
62.85,35.74,76.05
59.9,91.94,48.29
41.82,41.59,72.74
79.22,34.58,68.53
75.74,48.57,89.53
72.74,55.3,39.1
84.53,31.05,51.78
55.98,43.17,73.08
64.69,76.34,79.98
82.79,67.78,79.05
55.86,91.84,93.46
82.19,90.01,55.68
66.86,25.41,96.84
44.59,70.13,48.15
48.57,38.52,47.28
27.54,76.63,57.43
58.46,41.05,41.84
49.29,57.86,50.2
68.95,66.03,57.44
46.07,27.23,81.98
50.06,43.25,52.65
74.1,32.55,67.17
37.04,26.7,32.71
26.48,27.59,83.8
79.49,55.54,35.1
28.24,39.55,50.86
61.38,44.35,94.33
52.48,21.36,49.39
64.99,38.56,39.07
87.55,85.19,30.5
75.92,30.98,51.28
31.72,77.05,35.78
59.91,31.73,38.2
38.17,79.39,86.05
64.32,60.96,49.3
51.9,55.33,94.88
31.58,88.62,66.65
61.53,47.67,51.48
80.81,83.87,66.65
44.74,30.5,87.57
39.08,72.47,48.35
82.93,33.37,79.48
61.19,87.53,92.9
39.95,68.96,74.83
51.24,74.85,58.81
36.1,75.2,58.56
28.66,42.64,49.17
26.61,20.2,32.75
51.39,35.98,93.98
75.08,70.51,54.28
72.11,94.21,91.72
86.1,21.18,88.37
34.44,50.72,42.39
83.36,44.47,79.56
44.63,36.78,84.63
47.95,83.38,92.95
82.91,25.5,86.25
66.83,91.22,45.68
38.76,27.33,90.99
70.2,89.56,93.42
53.96,36.49,80.31
29.62,80.31,41.87
69.41,94.58,33.97
84.04,59.14,45.42
32.83,73.93,29.43
73.78,23.89,97.58
37.93,82.37,30.66
42.06,22.54,86.83
25.71,73.85,65.67
52.01,32.93,66.77
51.42,68.43,70.08
44.94,60.83,68.03
75.39,50.81,84.04
46.13,91.9,54.53
31.13,91.04,49.58
90.17,39.03,31.46
66.9,29.82,40.24
87.07,73.94,86.72
81.92,22.82,56.9
76.29,21.07,47.23
46.19,32.32,82.05
42.5,37.73,50.71
48.94,91.57,92.52
57.38,89.21,35.8
64.53,88.99,98.51
65.93,69.13,95.64
52.22,87.56,42.95
90.23,72.51,95.62
38.89,91.56,42.57
27.14,80.58,38.65
31.86,67.71,42.14
56.99,43.33,92.36
41.22,91.96,67.49
65.75,59.71,76.71
48.62,81.99,59.69
79.98,48.04,46.66
83.05,68.64,68.58
26.09,85.07,57.16
89.01,23.15,42.92
68.98,40.37,87.67
63.02,90.76,62.55
83.74,24.97,60.79
72.1,73.78,69.53
34.96,29.98,81.82
74.26,95.33,74.04
27.02,30.79,41.84
80.74,64.77,94.75
48.21,80.74,50.97
56.13,28.65,62.77
42.05,65.75,50.88
50.65,66.98,35.69
87.94,87.34,82.85
55.31,76.99,31.94
84.37,59.53,29.57
90.12,67.51,98.31
48.86,71.47,66.18
25.75,29.44,46.65
33.17,35.4,80.13
81.17,51.4,71.36
54.48,48.83,73.05
66.9,48.44,88.91
73.5,94.6,73.1
76.99,59.08,42.46
50.49,39.71,46.31
65.24,64.83,52.54
88.26,73.47,46.93
65.12,57.63,36.07
44.79,55.52,49.57
31.03,70.3,58.81
85.93,58.11,70.51
77.79,52.34,74.07
82.51,94.96,61.98
73.36,76.09,58.7
44.32,56.88,42.76
47.85,75.45,64.32
44.46,27.58,37.32
87.0,25.47,32.52
83.1,62.46,86.13
79.83,53.06,58.53
37.36,41.64,58.45
69.87,24.61,73.39
79.63,78.29,42.28
34.39,66.28,68.44
67.27,87.95,44.61
38.86,48.54,93.13
71.01,84.14,73.76
81.65,69.79,41.74
45.68,40.21,81.29
35.07,56.14,91.48
27.62,44.39,91.27
30.72,23.1,91.16
31.71,46.07,94.72
32.14,80.26,56.61
48.18,27.91,78.45
43.12,46.55,52.26
31.55,26.27,52.53
81.4,81.5,88.46
88.96,28.67,94.1
84.94,53.63,37.62
43.06,81.34,73.63
33.03,43.08,61.62
65.33,53.9,59.88
90.36,93.67,71.34
81.63,92.53,93.61
31.09,38.45,47.27
53.15,73.2,91.19
45.4,42.26,47.6
77.57,54.04,46.33
67.3,42.09,29.45
73.38,27.82,64.77
43.21,42.56,63.99
85.61,68.05,59.7
79.2,92.4,74.1
52.57,21.85,39.64
90.93,85.1,59.92
29.44,94.58,62.87
78.01,81.15,80.65
40.8,53.99,75.83
88.41,81.55,36.99
35.72,57.68,83.29
25.14,38.43,28.82
33.71,54.97,47.57
54.82,59.06,32.84
60.43,44.36,47.5
56.85,72.61,63.6
38.02,86.34,71.73
41.3,50.2,68.48
68.4,75.9,72.55
34.27,75.53,59.54
42.99,73.69,97.82
89.27,53.72,33.04
43.96,49.05,58.5
88.95,53.64,45.02
53.03,22.91,51.37
78.7,80.48,69.1
47.17,22.81,47.33
83.89,32.71,48.74
67.07,51.68,83.13
90.31,85.05,67.4
50.08,28.43,36.33
87.75,90.95,74.4
51.29,82.43,94.78
32.78,26.69,67.5
48.33,46.63,32.13
89.65,89.28,91.27
87.07,95.73,44.84
72.77,53.47,49.4
25.92,71.16,71.93
40.14,72.05,88.08
70.19,93.95,41.33
49.73,26.77,29.24
56.49,31.31,73.96
70.86,24.56,78.31
70.56,56.56,93.24
63.29,55.65,68.92
45.37,66.2,49.41
85.57,63.46,28.07
45.96,89.78,31.56
48.71,51.26,31.13
83.23,89.72,50.06
46.79,92.78,49.02
37.36,20.19,85.7
68.72,23.28,90.48
86.17,63.95,57.85
49.47,31.45,65.19
47.22,31.35,53.64
34.31,60.76,44.0
84.28,83.02,60.31
81.98,92.93,58.27
48.8,45.26,58.85
60.42,63.32,35.95
49.85,25.16,61.36
76.16,87.84,29.68
75.27,73.42,66.28
66.57,47.59,54.98
75.37,47.54,47.3
82.52,66.21,45.86
57.44,65.23,86.06
38.78,63.91,84.79
51.06,33.63,86.07
74.51,41.62,59.6
80.5,72.96,60.42
49.02,24.64,91.93
51.51,87.26,95.78
69.52,61.85,62.7
45.29,55.86,80.11
64.2,77.26,93.68
89.81,53.9,83.24
52.3,52.57,75.47
62.71,22.54,61.06
88.87,35.55,39.72
83.78,27.16,29.32
65.01,49.03,56.29
60.9,49.43,51.75
78.11,21.05,82.46
40.29,66.04,31.04
66.77,72.8,84.91
34.27,77.69,88.66
51.53,80.82,34.9
33.22,53.93,76.12
29.48,94.0,86.12
32.47,49.04,88.17
50.14,31.88,88.52
37.9,95.94,41.36
62.8,59.98,95.68
54.76,40.33,78.48
51.55,40.04,49.54
79.58,76.63,78.89
30.89,43.57,38.73
60.61,92.88,91.79
38.41,79.34,57.18
85.17,26.63,73.93
82.7,42.7,47.07
80.25,42.75,74.93
64.65,69.67,91.91
28.42,30.65,62.27
37.3,72.57,49.44
25.39,72.87,70.38
89.97,75.62,45.69
61.12,54.15,29.03
38.0,95.56,93.49
80.55,36.52,38.24
86.29,57.15,31.85
25.04,36.61,40.93
28.76,58.83,30.71
47.46,53.65,54.99
42.82,49.75,59.93
80.29,47.28,70.85
49.86,22.29,53.28
89.43,41.42,97.13
66.11,66.78,41.25
67.69,89.27,52.26
39.57,82.19,67.73
35.79,29.47,91.54
49.79,60.39,44.98
35.78,27.62,89.95
34.34,31.5,33.05
32.91,54.77,87.42
40.27,76.74,91.8
42.4,46.63,39.27
57.09,20.16,96.02
26.9,70.14,80.03
84.05,74.23,37.71
80.63,22.91,49.08
67.63,83.5,37.62
40.48,36.1,93.57
43.22,66.38,28.37
35.77,69.92,44.31
57.1,70.49,69.1
47.12,56.47,57.7
62.5,60.73,47.96
49.5,32.93,71.74
76.1,29.36,50.19
90.8,54.85,81.39
81.26,22.98,91.09
69.13,94.55,44.75
62.48,63.46,84.9
76.84,83.02,44.22
46.38,40.21,56.7
28.81,25.55,86.93
26.36,61.63,96.39
56.5,75.97,47.49
68.46,80.61,30.21
63.66,87.69,38.8
28.85,54.49,30.99
51.99,53.44,96.79
52.32,80.98,39.92
55.69,47.3,68.89
77.45,26.04,38.37
77.42,52.56,30.74
80.28,22.14,51.37
34.17,30.29,95.26
76.58,31.84,80.45
76.22,44.25,52.6
35.3,72.69,87.03
25.22,29.38,67.38
32.35,84.66,79.47
90.13,29.77,93.89
89.34,40.75,55.68
43.18,28.13,46.9
61.27,64.07,81.76
39.19,38.26,88.38
54.47,40.45,81.17
35.9,29.5,65.54
38.96,83.7,75.78
71.54,66.71,65.57
62.52,61.53,78.62
42.84,43.47,69.93
40.87,36.99,62.51
69.52,84.31,77.03
58.83,55.15,92.38
55.09,79.16,76.26
36.35,82.51,62.67
56.43,65.52,53.37
61.1,81.02,53.68
52.35,91.15,35.73
45.15,38.51,82.77
64.74,60.89,96.06
60.1,43.97,97.58
65.92,24.49,61.47
83.32,40.64,63.36
44.35,89.18,48.86
76.81,64.09,41.75
77.9,60.85,40.46
67.97,71.57,30.31
74.14,91.53,96.92
69.28,30.33,46.18
63.12,55.03,98.98
81.56,34.37,45.64
67.48,90.21,30.82
62.11,49.63,58.07
73.8,32.89,48.97
35.34,47.88,41.81
73.4,42.12,90.43
63.15,53.09,31.42
70.08,20.17,53.35
70.36,25.89,55.64
26.09,77.49,45.21
48.83,76.79,95.6
56.09,22.02,51.06
25.89,61.05,86.81
38.16,58.56,42.93
57.79,34.21,96.74
49.36,69.36,77.23
54.25,25.91,95.25
52.41,88.33,73.7
42.49,93.98,32.26
88.13,31.75,43.22
43.06,24.21,43.06
82.51,55.51,87.77
86.23,62.52,31.98
78.0,78.6,85.07
60.23,46.22,42.52
51.07,21.65,90.01
87.59,39.37,62.36
73.35,21.42,82.68
44.55,51.57,86.25
28.73,76.24,69.5
70.9,39.06,97.7
56.39,81.84,51.78
33.35,61.22,97.09
90.92,79.86,93.55
37.74,54.97,53.49
28.87,92.55,46.61
62.93,88.95,69.28
71.22,85.37,65.63
65.17,34.3,37.63
43.32,44.62,58.37
34.37,65.77,67.91
80.21,48.39,72.55
78.34,29.44,73.66
71.96,69.87,88.42
84.98,61.33,90.58
53.65,25.65,39.9
76.73,46.21,43.44
73.63,43.55,57.61
65.38,22.53,60.93
64.69,36.37,29.59
42.53,62.07,69.07
71.31,81.15,76.35
84.37,71.23,72.24
78.46,23.46,88.45
27.34,71.25,52.56
30.25,79.7,56.77
85.65,69.92,83.12
68.11,70.35,90.64
47.08,89.26,90.76
74.32,95.56,33.11
75.76,47.48,37.76
42.62,86.33,57.62
73.3,22.71,68.56
47.55,54.43,82.59
67.4,89.36,62.62
51.64,39.82,71.29
39.12,32.71,32.43
32.17,42.45,71.67
80.5,46.68,37.57
29.36,89.95,57.82
25.32,91.75,47.11
42.71,73.88,72.38
51.88,27.87,53.19
60.5,65.83,28.91
46.49,49.65,56.57
83.19,27.44,53.61
72.29,39.27,51.18
27.22,84.54,47.2
51.73,21.54,98.95
43.71,73.16,28.73
31.77,94.25,67.34
31.12,29.81,91.19
29.1,85.81,81.07
58.13,38.89,93.8
57.3,58.1,62.07
85.93,25.4,67.81
51.4,40.68,71.22
56.56,42.21,42.07
66.53,27.97,37.8
39.87,63.64,89.81
30.76,64.2,84.31
38.72,61.31,78.19
72.98,26.43,94.42
37.66,79.92,69.75
83.08,80.65,98.51
59.69,68.47,95.69
44.99,50.17,56.22
37.64,53.43,70.14
59.07,22.5,65.95
26.4,22.64,96.18
53.45,76.66,43.79
79.04,52.6,53.6
70.7,57.9,71.57
38.68,26.46,76.05
27.59,58.24,40.49
54.18,24.45,93.17
57.38,52.5,56.81
63.27,94.84,58.82
39.11,47.4,63.72
48.07,47.48,85.8
69.29,63.98,78.9
33.75,43.37,85.87
81.1,73.34,46.74
59.24,47.54,38.62
40.75,86.69,39.26
29.0,34.18,58.55
54.83,47.15,73.05
27.69,33.24,31.99
58.61,34.97,91.06
39.34,91.19,44.64
45.48,44.34,98.05
87.74,91.9,40.81
77.27,63.08,75.58
79.24,82.07,53.95
49.39,71.22,60.57
27.84,79.9,56.57
72.0,46.07,31.01
35.95,61.22,36.6
90.96,26.31,48.87
29.88,93.1,67.7
58.75,30.83,57.71
58.09,79.88,38.32
90.73,47.57,81.44
69.83,64.35,60.61
75.34,49.03,77.55
90.19,41.04,33.81
41.62,45.72,58.03
32.9,42.33,32.46
27.67,36.17,51.96
54.77,25.25,76.95
78.53,47.06,47.68
84.97,94.24,28.42
86.47,94.42,80.23
50.64,65.56,32.95
71.48,39.19,81.02
58.88,83.39,58.38
41.14,33.69,72.92
58.7,36.64,32.45
55.53,23.58,72.22
42.07,70.2,71.79
55.95,86.38,35.56
52.92,52.65,66.76
84.36,62.11,42.94
29.17,51.22,77.74
57.58,64.42,29.42
25.91,63.77,46.49
72.79,45.32,30.49
66.67,48.38,52.22
61.12,88.7,61.51
54.26,56.79,43.39
38.71,42.71,56.45
28.97,26.96,28.94
45.07,55.78,38.27
72.69,20.41,50.16
89.85,39.25,51.15
46.93,35.35,61.37
76.53,71.07,77.68
31.86,26.03,38.01
53.24,20.76,94.5
65.24,81.26,44.9
59.54,48.42,41.7
55.8,76.78,83.73
42.97,59.77,60.09
79.77,20.11,33.25
49.85,51.42,50.93
88.67,33.92,59.35
78.12,42.24,66.26
33.77,47.97,58.41
67.91,35.55,51.88
38.66,94.08,84.61
90.63,93.21,56.25
82.66,29.48,40.36
70.73,73.07,49.02
64.57,81.35,97.05
53.06,32.86,45.45
57.97,47.18,91.7
90.26,50.96,91.49
56.98,80.6,35.57
40.79,51.78,38.0
79.88,49.12,44.49
84.04,59.33,74.61
75.44,32.95,85.84
28.11,61.47,44.04
84.59,23.33,52.84
50.69,85.55,31.71
32.88,42.07,85.02
56.27,20.94,76.44
62.19,61.39,31.61
38.67,33.54,36.15
49.55,37.88,55.33
53.79,25.54,84.04
35.55,24.88,46.98
46.7,49.33,48.27
80.16,68.51,92.53
28.7,90.05,89.27
25.77,43.94,30.03
85.31,46.91,44.7
61.54,31.47,88.24
70.19,35.16,76.73
43.24,43.86,51.98
46.72,47.42,61.29
47.03,71.24,35.6
38.18,49.83,54.13
33.24,35.53,33.39
34.25,24.8,67.49
86.36,56.62,88.37
86.32,53.95,43.7
42.47,20.83,86.73
44.38,61.16,70.41
84.77,39.83,34.42
34.55,26.81,76.38
81.11,79.88,92.94
43.98,49.23,40.2
71.17,88.17,97.28
56.64,94.58,86.3
34.38,51.57,47.75
81.72,71.57,97.87
79.79,39.55,41.87
65.61,93.01,53.52
43.48,54.72,75.11
52.27,89.77,50.25
30.74,55.12,97.43
85.35,76.36,45.84
70.54,24.43,58.0
78.65,91.98,77.28
73.46,95.64,58.76
49.69,94.55,41.69
51.29,32.46,51.06
52.02,45.88,76.77
43.87,82.15,76.38
83.67,66.93,29.52
71.6,67.15,46.27
29.01,44.7,73.74
64.79,47.93,86.44
42.25,95.26,71.1
70.32,28.99,70.35
66.26,30.8,72.3
27.05,33.03,63.89
50.5,33.9,70.26
84.88,94.8,94.7
49.72,50.28,58.4
72.68,48.72,83.54
31.54,91.91,56.66
38.24,20.29,97.78
59.64,21.58,68.71
55.99,20.17,70.75
59.42,91.67,30.31
72.73,31.97,45.18
65.48,36.79,89.49
40.98,25.33,43.85
48.89,57.62,47.31
75.49,85.33,85.36
35.13,83.32,53.33
64.48,37.09,68.67
82.02,91.3,84.12
48.81,58.99,64.41
60.16,67.78,39.49
45.56,39.43,36.44
71.8,55.06,83.41
84.67,79.73,38.53
29.36,85.37,39.97
71.89,74.52,69.7
26.69,76.68,34.4
66.49,49.61,57.13
44.46,51.02,78.6
82.56,79.64,78.5
57.85,30.01,60.92
32.43,74.72,89.83
57.79,79.4,93.37
28.17,93.13,69.69
51.87,60.21,58.63
38.8,72.65,94.0
28.05,60.01,51.84
47.67,78.08,66.69
88.99,57.09,66.97
72.25,29.11,37.12
74.79,44.63,45.36
84.33,33.24,78.36
26.49,64.21,28.97
66.81,84.69,51.52
76.87,48.73,47.56
33.99,42.89,29.44
42.36,34.71,81.07
59.46,28.49,60.05
83.2,62.49,28.67
27.46,61.45,62.15
77.8,75.31,83.13
70.08,45.9,28.79
74.61,30.2,34.1
46.37,64.58,96.85
52.66,20.11,86.75
67.21,42.08,72.56
46.17,86.86,41.61
60.33,92.58,94.99
47.84,58.71,46.81
64.15,66.52,42.35
64.02,89.37,73.27
65.08,46.96,66.49
29.75,39.23,83.52
38.4,56.8,54.33
64.17,53.39,28.48
62.49,80.27,94.49
82.66,36.65,90.2
32.36,39.05,79.15
48.09,68.03,56.34
53.64,91.43,29.08
69.18,36.57,48.67
63.45,70.77,36.3
76.28,94.3,94.92
39.87,90.18,46.58
77.55,65.52,95.28
83.0,93.06,39.53
26.48,56.8,86.49
78.57,31.54,91.41
52.57,28.63,92.2
62.09,53.24,74.72
39.96,38.16,40.11
26.33,47.17,54.23
35.71,44.13,34.5
63.79,63.76,67.48
81.09,75.55,73.44
37.38,94.7,29.67
79.16,22.71,94.68
89.55,47.83,54.38
63.72,42.96,88.23
70.4,46.56,32.96
77.36,73.91,72.94
40.42,75.24,62.43
65.8,79.67,28.97
45.7,67.32,29.44
39.04,24.8,31.16
31.78,59.25,46.67
56.99,45.43,71.53
70.15,24.36,68.57
48.12,70.53,58.47
49.72,59.8,46.57
60.47,82.33,34.77
29.69,67.54,68.76
49.46,69.02,43.12
80.3,90.11,39.91
45.33,76.19,58.32
43.46,33.23,77.18
74.62,84.99,67.52
38.46,94.49,72.31
72.18,20.19,62.02
53.55,85.7,39.28
27.97,33.93,29.26
73.22,68.81,65.54
53.84,33.12,46.96
65.9,59.09,80.32
61.8,91.64,29.32
64.24,65.52,93.56
78.49,21.6,59.22
39.95,76.95,61.66
48.84,61.0,28.68
30.7,71.63,98.65
44.69,20.06,97.2
51.96,91.56,62.57
54.67,68.44,92.07
67.02,68.71,57.69
45.58,94.37,85.95
41.2,38.51,70.15
32.37,40.55,71.78
87.59,51.89,98.55
75.86,64.8,41.47
90.88,21.09,75.3
71.28,67.17,85.15
67.6,24.68,58.15
40.59,59.67,65.72
31.5,35.15,61.78
76.04,36.57,85.01
79.99,63.0,48.17
39.38,21.73,85.62
49.09,60.14,78.29
35.27,54.6,62.54
46.67,76.6,90.37
25.11,87.81,78.24
33.66,73.41,38.65
86.14,28.44,80.3
70.24,85.38,48.2
44.49,28.08,55.95
86.52,66.37,90.67
44.92,78.02,90.69
29.46,64.73,72.44
54.31,27.33,29.15
48.65,93.22,61.02
28.41,42.41,79.07
53.29,27.48,88.49
71.65,95.52,38.81
49.59,46.37,42.82
41.81,50.08,59.06
25.78,61.43,93.16
84.13,76.74,76.88
26.23,86.51,94.08
57.9,78.8,95.08
39.18,53.44,79.27
35.11,22.1,47.45
60.77,41.39,54.2
73.41,36.44,88.74
26.89,50.48,90.57
72.4,23.82,69.09
68.2,52.01,62.36
81.81,65.18,95.98
40.75,29.46,30.26
89.65,85.44,81.46
31.05,27.91,87.58
41.74,69.14,58.93
81.53,88.77,63.99
25.6,42.91,92.77
90.58,68.87,46.56
31.36,76.04,86.41
70.6,31.19,92.42
68.32,31.82,49.08
29.77,52.64,81.22
86.13,57.71,81.91
62.21,54.25,35.07
65.64,59.33,59.57
46.97,95.94,40.17
78.72,61.06,41.22
46.49,89.16,56.92
82.5,93.62,53.13
48.61,64.05,67.55
86.57,95.53,46.11
48.78,82.37,32.81
44.6,31.49,71.5
90.3,86.59,43.6
28.64,62.4,91.22
54.98,64.46,55.23
60.82,69.82,49.86
76.85,75.51,37.79
47.75,21.33,53.1
61.3,87.72,51.46
28.41,75.85,41.03
89.49,38.59,93.04
87.88,66.58,89.3
39.42,36.11,41.35
43.99,43.16,93.4
73.73,63.71,32.42
53.58,82.73,74.67
44.09,23.31,87.3
33.06,40.44,47.13
31.84,61.01,84.37
55.87,89.14,57.55
85.81,69.14,74.07
37.0,74.48,75.8
50.4,60.76,31.18
67.76,75.63,30.67
35.01,29.86,40.66
64.98,87.62,66.85
80.59,50.93,80.1
80.39,48.76,34.22
41.5,49.44,85.93
78.88,43.19,94.37
76.25,40.95,71.05
30.29,25.63,85.82
81.08,86.08,53.9
61.27,66.12,28.09
65.73,39.01,93.55
76.39,53.3,43.75
33.74,87.13,45.97
39.95,30.63,74.95
62.59,66.8,93.49
66.82,65.7,59.8
68.98,28.11,30.86
79.69,91.48,46.94
34.0,41.18,90.95
33.64,27.44,88.65
62.26,27.04,96.26
70.35,44.27,65.53
27.91,48.66,80.35
25.1,33.75,77.02
68.25,85.77,96.5
67.21,82.75,38.58
47.81,60.33,31.1
87.88,32.78,55.06
28.29,91.12,89.64
27.52,29.39,37.37
49.25,94.12,71.1
49.15,27.31,73.55
68.17,93.48,40.86
59.18,67.81,87.25
69.57,30.51,59.27
55.38,33.64,32.83
73.06,49.33,49.5
83.03,62.48,67.3
28.92,95.87,56.56
29.15,33.92,44.91
74.13,88.97,61.8
50.95,92.91,68.33
77.77,74.31,33.52
67.83,24.84,59.77
67.64,70.75,29.33
87.07,77.86,76.48
77.32,91.1,74.8
55.37,50.06,97.67
31.19,60.26,83.86
35.38,94.53,89.2
41.26,28.97,48.14
65.79,36.59,71.12
41.46,47.78,40.1
47.07,20.35,82.27
71.14,83.16,57.24
37.49,91.78,73.94
25.6,29.09,42.88
59.21,63.63,84.89
28.08,49.72,73.1
72.35,80.14,88.13
29.8,54.83,55.36
78.07,84.91,59.23
87.38,39.46,46.26
60.48,94.39,71.37
41.33,63.04,55.19
55.25,56.1,66.83
35.42,82.33,98.56
36.91,66.01,78.7
80.69,32.74,91.28
58.48,25.35,61.32
27.87,39.92,63.24
81.89,43.72,52.79
30.9,66.6,39.7
29.53,64.79,36.68
68.36,46.62,82.98
64.39,62.39,83.75
70.77,43.44,31.98
52.54,35.41,93.6
28.75,76.45,44.34
86.94,34.04,54.79
72.82,48.62,84.28
52.97,50.41,70.27
53.9,54.26,58.57
69.25,20.69,89.01
72.76,76.93,98.17
55.47,80.38,81.07
88.8,34.0,72.54
29.6,83.11,58.02
67.29,80.79,31.09
76.96,62.8,33.56
60.32,33.9,94.96
25.2,94.46,67.57
48.71,32.38,76.65
41.8,40.64,44.09
75.44,92.62,58.54
33.06,70.52,61.45
41.05,86.26,57.98
38.6,74.51,95.14
79.88,21.68,32.3
53.07,47.32,72.03
46.19,62.3,33.03
69.5,89.23,92.64
63.65,72.4,35.19
27.06,93.05,37.9
49.4,82.36,97.45
59.03,70.77,66.34
89.69,58.75,87.21
50.16,32.57,57.78
53.77,32.7,34.29
75.42,26.58,61.92
76.23,75.73,56.14
53.7,73.59,31.27
29.59,94.85,32.1
87.9,20.05,35.26
54.66,36.56,54.4
45.79,69.23,97.53
38.33,91.76,47.77
65.97,77.2,98.87
71.5,87.24,78.71
67.2,83.28,35.52
71.85,80.31,72.15
41.84,69.31,34.92
35.9,80.15,84.26
57.53,68.11,68.85
85.32,82.24,30.65
35.39,47.8,72.41
82.6,26.66,38.22
78.97,40.7,81.83
76.97,52.85,75.81
62.45,65.58,62.31
83.82,45.46,40.46
70.9,62.79,57.64
90.63,63.19,84.68
74.53,20.94,55.91
89.5,34.17,58.39
54.52,65.34,96.6
62.22,61.13,47.21
76.79,88.93,60.33
73.93,28.48,76.22
85.19,59.83,85.71
60.03,81.42,35.2
90.73,56.96,62.86
75.78,56.89,61.14
46.39,74.82,49.81
27.15,32.28,52.5
52.59,76.22,96.18
71.08,34.05,56.85
68.53,20.53,96.22
51.76,53.94,75.27
37.46,83.96,67.13
46.95,31.11,37.61
68.35,24.96,85.51
41.0,38.9,39.04
72.27,72.53,42.03
42.14,92.05,85.41
37.84,76.39,39.27
26.85,94.47,84.16
41.81,85.03,58.49
26.79,38.94,80.74
30.39,72.76,46.42
65.59,48.8,45.06
77.74,24.72,48.41
61.79,90.87,61.01
38.08,42.72,51.97
63.36,77.09,44.22
88.96,79.8,52.12
35.5,78.14,29.43
67.6,69.64,39.16
42.13,77.08,50.17
74.92,66.37,85.44
85.7,58.22,89.82
71.66,75.98,44.35
89.56,51.85,37.79
36.2,70.27,74.43
79.37,93.4,86.97
81.4,36.34,70.17
73.79,82.2,56.26
49.08,40.33,33.74
33.37,76.61,42.83
62.55,53.92,69.54
29.39,86.99,51.71
58.59,85.76,38.48
59.25,45.19,46.79
43.6,41.9,51.86
48.3,21.9,28.18
81.07,41.82,80.27
82.87,73.74,29.43
84.35,50.89,41.68
74.48,64.92,46.16
37.24,57.76,91.44
39.17,75.46,41.91
70.46,77.4,73.89
81.84,46.98,32.14
38.04,56.85,45.09
77.72,43.63,60.63
78.32,93.64,49.05
30.77,42.64,64.51
40.78,43.43,45.64
31.91,26.39,68.39
43.59,71.46,91.32
41.86,93.23,40.19
